movie_id,author_profile,author_name,review
1292213,https://img9.doubanio.com/icon/u3583794-46.jpg,阿邓邓大魔王,《大话西游》是我最喜欢的一部有关于爱情的电影，完全符合我对爱情伦理的最本源的想法。符合我爱情伦理观的电影有两部，另一部是《屋顶上的轻骑兵》，那个我以前在豆瓣上曾经写过，更侧重于精神分析。其实《大话...
1292213,https://img9.doubanio.com/icon/u1018267-44.jpg,阿七,拥有IPOD这种海量MP3的一种好处就是，你永远不知道下一刻在你耳机里会传出什么音乐。有些歌你放进去或许自己都忘记了。在某一个不经意的时候，当它回来，唤起的是一段记忆。一首歌是一个人、一件事、一段时光。 ...
1292213,https://img3.doubanio.com/icon/u1547732-72.jpg,谢小麦,    周六的时候参加米兜组织的活动，到好北边的中国电影博物馆，看很久之前已经看过很多遍的《大话西游》。虽然路程远了一些，电影票还是好便宜；又赶上蜡像馆开幕，也算是不虚此行。     十多年前第一次看的时候...
1292214,https://img1.doubanio.com/icon/u1106413-49.jpg,小雪,   影片看到最后，你弄清楚了金特、基顿等等那帮子嫌疑犯到底干了些什么、是什么样的人了么？     至少我还没有确切搞清楚，因为整部影片除了开头那个场景、中间一些对码头现场以及医院里面的插叙，以及结尾是客...
1292214,https://img1.doubanio.com/icon/user_normal.jpg,[已注销],自从在某集House里被不小心剧透了《非常嫌疑犯》，就对这片子有点排斥。包袱都知道了，看着bad guy生生地装无辜，岂不是有些可笑？然而事实是，和魔术一样，悬疑类的电影/小说也有上中下之分。最劣等的是把什么都...
1292214,https://img1.doubanio.com/icon/u1849547-18.jpg,王某某,我个人理解的故事脉络： 6个星期前，黑道巨擘Keyser Soze在正常社会中的隐身身份扮演者---小混混kint因为一件很普通的案件被带到警察局问询，问询的过程中结识了同样倒霉蛋McManus、Fenster、Todd Hockney以及好...
1292214,https://img3.doubanio.com/icon/u1399547-1.jpg,augest,如果说经典电影就是开创一种新模式，那么此片的历史地位绝对毋庸置疑。 然而也像许多经典影片被重复重复再重复的模仿，多年后人们就只能从历史地位的角度怀念它而无法再从中直接获得很大心灵冲击了。 就好象第一...
1292214,https://img9.doubanio.com/icon/u2264940-44.jpg,VOX XASTRIS,能猜到是凯文是因为他在此片之后演了不少类似性格的角色。  七宗罪是在同年9月（此片在8月） 洛城机密在97年 美国丽人在99年 Kpax在01年   他的角色在当年还不算出名。他在95年前甚至没有多少参与主演。  你们真...
1292215,https://img3.doubanio.com/icon/u1006611-1.jpg,公子羽,我可以在照片上，毫不犹豫地从那些热闹的人群中分辨出哪一张是最寂寞的脸。 那一定是一张最不起眼的脸。占据的面积最小，在阴影里躲藏的最深。不会被人在意，也不会被人轻易发现的一张脸。 我也可以在公...
1292215,https://img3.doubanio.com/icon/u1001700-1.jpg,jing,周六的早晨，我选择了看碟。《天使爱美丽》使我在激动和狂喜中度过了美丽的2小时。 奥黛丽•塔图的微笑俘虏了我，她的笑容如此明媚，如此纯净。当她的笑容嫣然绽放时，顿然让人做出尘之想，就连世界也为之失色...
1292215,https://img3.doubanio.com/icon/u2455228-3.jpg,不吭声,看到影片结尾处，爱美丽一开门，很多人会感叹一句：哦，法国人！但是，如果只凭借这一点点小浪漫，《天使爱美丽》是很难在浪漫横溢的诸多法国电影中脱颖而出，成为矫矫不群的另类经典的。其实这部电影的着力点并...
1292215,https://img3.doubanio.com/icon/u1303194-3.jpg,maria,每次看Emilie时都幸福无比，身上每一个毛细孔都浸满了欢乐。因为它告诉人们什么是生活的乐趣。每个人因为你自己都可以生活在童话中。甚至可以记住每一个小小的细节。这电影大概自己会看一辈子吧。 因为我和Emilie...
1292215,https://img1.doubanio.com/icon/u1030253-159.jpg,咱说,熬夜重温了Amélie，也算是进一步读懂了这部片子吧，初次看完后的一种爱不释手多少有些无缘无故。但这次不同，读出了好多东西。我觉得它实质上是在探讨人自身的隐私和嗜好能在多大程度融入到人与人之间的沟通和交...
1292217,https://img3.doubanio.com/icon/u1953366-1.jpg,战鼓声,作者：◎泡沫红茶◎ 	  大多数人是看不懂这部电影的，至少第一遍的时候。如果你真的想看明白其中错综复杂的关系，那就好好看看下面这篇文章吧。  《穆赫兰道》剧情全解析 （剧情分析：黑傻子、疯狂钻石）  　　看...
1292217,https://img3.doubanio.com/icon/u1444264-360.jpg,已注销,就电影来说，使观众产生心理活动的手段是光波和声波，而心理学表现在电影里就是立体幻觉和运动幻觉。电影银幕上出现的光影和声音正是在摹拟的人感觉。电影给予观众的光波声波的刺激不是对当前直接作用的事物的反...
1292217,https://img1.doubanio.com/icon/u1033437-27.jpg,gigi,"昨天浏览了Mulholland Drive迷建立的一个网站Lost on Mulholland Drive：http://www.mulholland-drive.net/(楼下有朋友说网站有毒,我这里没显示啊..一切都很正常)，我估计再也找不到比它还强悍的电影网站了，资料..."
1292217,https://img3.doubanio.com/icon/u27247382-10.jpg,浴神,事前声明：《穆赫兰道》作为悬疑片影史上具有里程碑意义的独特电影，其复杂和深度都几乎盖过之前的任何作品。也是大卫林奇最具知名度的代表作。能够一遍看懂这部电影的人据我寡闻还没有，大部分人（99%）都被这部...
1292217,https://img1.doubanio.com/icon/u1018558-437.jpg,Fitzcarraldo,首先必须深刻感谢小跑同学昨天倾情推荐林奇大闷片《穆荷兰道》，让我在资本主义靡靡之音中奋力睁开半睡半醒的朦胧双眼难得清醒地欣赏了一部严格意义的批判性影视作品。虽然情节很闷，故事很俗套，但是对于林奇同...
1292218,https://img3.doubanio.com/icon/u1026712-83.jpg,水木丁,两年前的夏天，我和朋友到马来西亚的云顶去玩，有一次，我们在赌场外的大厅等人，大门里出来了一个女人，年龄大概有五十多岁，一副皮包骨头的身架却穿了一身妖艳的红，她手里夹着烟，旁若无人的从我们的面前走过...
1292218,https://img1.doubanio.com/icon/user_normal.jpg,[已注销],"打开关于巴西电影<中央车站>的影评,光是名字的倒换就需要一段时间.很不幸的,我看的<中央车站>语言是葡萄牙语,字幕却是英文.用中文读小说和用英文读小说的思维情绪系统完全不同,中文有种温情脉脉的含蓄,英文的表达..."
1292218,https://img9.doubanio.com/icon/u1093318-4.jpg,江湖老猫,影片梗概： 《中央车站》讲述一个巴西男孩寻找父亲的故事。九岁的男孩约书亚未见过父亲，妈妈安娜又意外猝死于车祸。朵拉是一个在车站替人写信维生的单身老女人，她陪伴男孩踏上了寻父的漫长路途，尝尽艰辛，不断...
1292218,https://img3.doubanio.com/icon/u1050319-1.jpg,边走边叹,Walter的影片惯于以“放逐与找寻自我认同”为主题，《中央车站》正是藉著一个简单的二元对立角色、背景关系在完成这个题旨的同时又进一步升华到对民族感的找寻和认同。 朵拉就是在这个车站以代人写信谋生的。她的...
1292218,https://img9.doubanio.com/icon/u1001643-16.jpg,天涯,·第四十八届柏林电影节金熊奖、最佳女演员奖  ·第五十六届金球奖最佳外语片奖  ·第七十一届奥斯卡最佳外语片及女主角提名    一开始我不免又落入了俗套，企图用获奖证明此片的成就。然而获奖并不能说明什么，...
1292220,https://img1.doubanio.com/icon/u1799318-99.jpg,眼角的花朵,朋友问我： -你的情史丰富不？ -那当然。 -有多少次啊？ -也就30多次吧。 -有那么多吗？我怎么记得屈指可数啊。 -我把暗恋也算进去了。 -那能算吗？你这个闷骚女！ -怎么就不能算了？你能说像《情书》里面的喜欢...
1292220,https://img3.doubanio.com/icon/u1397024-1.jpg,追风筝的人, 1 想了很久。 我必须要写这篇文章，却总也找不到，找不到某种载体。 我写这篇文章的动机并不纯洁，因为以前我写，只是因为我想写。 而现在我写，是因为你能看得到。 我知道，你会来看的。  2 这些天，我一直在努...
1292220,https://img3.doubanio.com/icon/u1552466-191.jpg,沉歌,高中写的的旧评，我混豆瓣时间早，留下过很多黑历史。这篇现在回头看自己都觉得生涩，但我绝对不会说矫情，因为所有的感情都是最真挚的。 ——————————————————————————————     生...
1292220,https://img1.doubanio.com/icon/u1129320-9.jpg,koala,观 大三的某个晚上，心理电影欣赏课程，老师居然一改平日或阴暗或边缘或复杂的作风，放起了情书。 怎样一部简单的电影呵，某个安静的深夜在帐子里独自看过的电影。本想收拾了东西离开，可是当那些安静的影像映出...
1292220,https://img3.doubanio.com/icon/u2290548-12.jpg,CcZz,1      作为渡边现任男友的秋叶先生第一次出场，是在工作间。秋叶先生包着头巾，戴着大框眼镜，穿着背带帆布裤，外形说运动不运动，说斯文也不斯文，一点儿不讨喜。     他说，是不是遇到什么好事啦？从你脸上就...
1292223,https://img3.doubanio.com/icon/u1065478-2.jpg,香草美人,    昨天深夜看完了《七宗罪》。       这是一部有浓厚宗教色彩的片子，看到片名，就想起与之相似的《第七封印》。如果说伯格曼在《第七封印》中对信仰的根源和上帝的存在进行了追问和探讨，那么《七宗罪》展示的...
1292223,https://img3.doubanio.com/icon/u2478600-1.jpg,CelticTwilight,   看完了影片，影片却没有结束，老Somerset最后的一句“I'll be around”不是像一般电影一样甩尾式的一个解脱，而是在短短一周后7sins对他出租车上“far away from here”的沉重的改变，这种改变交出的代价是血...
1292223,https://img1.doubanio.com/icon/u2256880-239.jpg,苏六,    这个世界很美好，值得我们为之奋斗。大卫芬奇让摩根弗里曼告诉观众，他只相信后半句。       每次看这部电影的时候，我都强烈地感到电影末尾那段在汽车里的对话（凯文斯潘塞与布拉德皮特）所具有深刻的宗教含...
1292223,https://img3.doubanio.com/icon/u1039605-3.jpg,似水微『澜』,    1.暴食、贪婪、淫欲、懒惰、骄傲、嫉妒、复仇，有种宗教上的道德劝诫的警世意味。     罪犯严密的犯罪逻辑，是本片的线索。从前五种罪来看，罪犯没有过错，起码是在替天行道，要说错也是社会的过，而最后的“...
1292223,https://img3.doubanio.com/icon/u1490571-3.jpg,和翧,"一些问题与思考.不算影评吧.不知道起什么标题,本想写无题的. :-)  新老侦探的对比很鲜明: 特别是在酒吧里面对话的那一段,点出了两者不同的态度: 一个稳重,阅历丰富然而无奈,选择逃避的老者, 和一个冲动,情绪化,还..."
1292224,https://img1.doubanio.com/icon/u1046794-69.jpg,denovo,这个片子的原著和电影我都看了，对原著的印象大概更深一些，有些地方可能会记混，不过大致上应该差不太多。顺便推荐大家去读原著，从头到尾都非常精彩，很多细节在电影里都被省略了，毕竟时间有限。  看到大家在...
1292224,https://img1.doubanio.com/icon/u1075849-9.jpg,锟斤拷,我觉得，人们对于这部电影的口碑已经完全具备了社会学的研究价值。因为看完One Flew Over the Cuckoo's Nest的，十之八九是热泪盈眶的模范观众——他们天性善良、追求自由、尊重个性、反对桎梏、对待顽劣孩童很萌...
1292224,https://img3.doubanio.com/icon/u1078544-22.jpg,麦子,导演米洛斯·福尔曼曾作为“捷克新浪潮”的中坚分子扬名国际，1968年捷克“布拉格之春”后流亡欧洲，之后辗转到美国，在1974年拍了这部影片。1975年的奥斯卡奖中获得5项金像奖。  《飞越疯人院》是作家肯·克西发...
1292224,https://img3.doubanio.com/icon/u3015559-10.jpg,Antigone,疯人院显然是个隐喻。这隐喻在当时看来便似乎太浅显，何况今天已经有不少人看过了《肖申克的救赎》和《楚门的世界》；当然，有些人会愿意扯上《看上去很美》，姑且算它一个吧。         麦克墨菲显然是个混混，而...
1292224,https://img3.doubanio.com/icon/u1244766-71.jpg,远の音,凌晨2点。没有月亮。夜是那么清冷。它似一滴滴浑浊的雨水。透过头颅顺理成章的凉到我的脚尖。坐在窗台上。每段日子都显得毫无意义。重复的今天和昨天又有什么分别？一切期待都被泯灭。空气里散发着寂寞的气味。潮...
1292233,https://img3.doubanio.com/icon/u1181212-251.jpg,丁小云,这是电影史上最奇特的影片之一，也是最著名的禁片之一。自它问世以来，不仅惹来了至今仍争论不休的讨论，而且其中暴力场面还被许多青少年争相模仿。因为这个原因，在很多国家它一直被禁演，例如在英国，它便遭遇...
1292233,https://img9.doubanio.com/icon/u1925619-56.jpg,裸踝,《发条橙》是20世纪鬼才导演库布里克最富盛名的作品之一，却曾因为片中大量的性与暴力情节一度被世界许多国家列为禁片。至今为止，关于这部头顶光环的“坏电影”的毁誉争议从未曾停息。不过它却是我心目中最完美...
1292233,https://img3.doubanio.com/icon/u1063899-1.jpg,周六我要休息, 豆瓣有个“推荐”功能，自从去年知道我看了“低俗小说”之后，在好几个月里豆瓣都执著的向我推荐“发条橙（A clockwork orange)” 。 直到上周我才从图书馆借来看看。  是一部挺有趣的电影，即荒诞又有趣。片子...
1292233,https://img9.doubanio.com/icon/u1176104-176.jpg,LolaSD,　 19世纪60年代，当行为治疗作为心理治疗领域的一个独立的治疗方法得以广泛推广和运用的时候，英国作家安东尼·伯吉斯以他特有的敏感将这个题材纳入到创作中。1962年，一部超现实主义作品《发条橙》横空出世。这...
1292233,https://img3.doubanio.com/icon/u1010256-1.jpg,爽歪歪,　　艾力是个学生，却无恶不作。每当夜幕降临，他便和几个狐朋狗友穿上奇装异服，喝上一杯掺了毒品的饮料，然后四处寻求刺激。他们疯狂殴打在路边独自唱歌的老乞丐；他们与另一帮小混混进行野兽般的搏斗；他们开...
1292262,https://img1.doubanio.com/icon/u1077178-8.jpg,太空竹子,在家的时候，把〈美国往事〉的碟又找出来细细看了一遍，发现了以前没有注意的两个情节，算是导演埋下的伏笔吧，将其记录在此，希望有同样喜欢这部电影的人能够看到。 1、关键词：水牛城 buffalo city 影片前半部...
1292262,https://img3.doubanio.com/icon/u1127126-2.jpg,修复的薄码.AVI,【我来小分析一下《美国往事》里的性行为】  看来，我得把“补充一条”挪到最前边了：我也可以很煽情地表扬男人们的热血、友谊、仗义、等等。但别人早就这样做过很多次了。我想，我还不如找个新角度补缺捡漏呢。...
1292262,https://img3.doubanio.com/icon/u1317870-33.jpg,aratana,《美国往事》：是男人就不能不看的电影  上面的标题是泼皮的说法但接近真意，下面的标题是修饰的说法但接近装淡。   《美国往事》：关于意味深长的人生  引子  世事皆无完美，电影亦然。如果只选一部趋近于完美的...
1292262,https://img3.doubanio.com/icon/u1307923-1.jpg,reiger,       基于立足点的不同，如同放大镜与显微镜的关系，如果说史诗式的《教父三部曲》道尽了浩瀚的黑帮血泪，那么《美国往事》就好像是一群黑帮小混打拼江湖的奋斗生涯记录片。《教父系列》的视野更为广阔，《美国...
1292262,https://img3.doubanio.com/icon/u2046939-11.jpg,如如,四小时的一生 《美国往事》片长近乎4个小时，当电影落幕的时候，却丝毫不觉得它冗长，而是惊叹刚才窗外还是阳光灿烂，再抬头已是夕阳西下。人呆坐在沙发上好一会儿，缓不过来。  该电影被众多影评分类为黑帮电影...
1292270,https://img1.doubanio.com/icon/u1128221-98.jpg,木卫二,不曾让你遗忘的不应只有光明，黑暗作为光明的对立面，永远存在。电影里的阴影因为真实而吸引人，心碎之后，我们在画面外追寻着所谓的真实，然后审视周围。罗曼.波兰斯基说：也许我喜欢电影中的阴影，但生命中的阴...
1292270,https://img3.doubanio.com/icon/u3247775-2.jpg,索尔失地蚊,如果我要串一个豆列收藏我非常喜欢，但是又无法轻易推荐给所有人的电影的话，这部<Requiem for a Dream>绝对是列表中遥遥领先的第一位。同样会在这个豆列中的还有<Eternal Sunshine of the Spotless Mind>，不同...
1292270,https://img3.doubanio.com/icon/u1005371-12.jpg,一念,  小时候我问继母，吸粉是什么感觉，为什么有那么多人怎么戒都戒不掉。继母回答说，吸了粉以后，你想要什么就能有什么，比如你想要钱，你就能看到满天都飘着钱，等你去捡。    这种说法，被当时的我理解成梦想的...
1292270,https://img1.doubanio.com/icon/u1072667-28.jpg,下北系,达伦.阿罗诺夫斯基，美国年轻导演，生于纽约曾在哈佛大学学习电影和动画制作，立志于独立影片的拍摄，也曾担任过编剧工作，现在市面上能见到的就只有处女作《Pi》，还有大名鼎鼎的《梦之安魂曲》，参与编剧的作品...
1292270,https://img3.doubanio.com/icon/u2832047-13.jpg,沙丘涌动,      《迷上癮》的观影过程绝对是场磨难，越看越堵心，越看越绝望，导演铁了心要把美好撕碎给人看，撕碎了还不算，都零落成泥了，还要狠狠踩上几脚，直至碾作尘为止，看得人阵阵寒意从心底冒起。看完后，半天才...
1292274,https://img3.doubanio.com/icon/u1001032-3.jpg,Helen Li,一个来自东欧最小国家的Viktor，去美国帮父亲实现一个未了的夙愿。从飞机起飞到在肯尼迪机场落地的这一段时间，他的国家发生政变，Viktor因此突然成为了没有国籍的人，无法入境，也无从出境；纵然纽约和美国就在...
1292274,https://img3.doubanio.com/icon/u1139045-3.jpg,少生孩子多养兔子,老头Gupta操着印度腔英语说，今天有个英雄挺身而出，“No one dies today!”，然后第二天，机场所有的地方都贴上了维克多右手的影印。这是影片最感人的情节。 “同情心，是这个国家之所以伟大的原因”，老机场负...
1292274,https://img3.doubanio.com/icon/u1408314-31.jpg,solate,凌晨五点半看完这部电影，窗外天已经蒙蒙亮。 《幸福终点站》，斯皮尔伯格导演，汤姆汉克斯主演，等一下，这不是《拯救大兵瑞恩》的阵容吗…… 片名是有够口水的，大概是因为这个原因才让我一直忽略掉这部片的，...
1292274,https://img1.doubanio.com/icon/u2451307-17.jpg,蚂蚱撒大谎,故事的主角是凯瑟琳泽塔琼斯饰演的39岁高龄的小三。小凯同志傍上大款，却争不过大奶，过着凄凄惨惨艾艾怨怨的生活，每天以更新博客和读安妮宝贝的书度日。39岁，如果是当国家元首就很年轻，但是对于小三而言，就...
1292274,https://img3.doubanio.com/icon/u1052099-1.jpg,LiliMarleen,我本来没打算写这篇东西，这电影虽然有点意犹未尽的感觉，但并没有特别的触动。和Catch me if you can一样，这完全不是一部斯皮尔博格电影的感觉，看的过程中我就一直在想，如果导演换成另一个人，我也丝毫不会怀...
1292281,https://img3.doubanio.com/icon/u1000152-23.jpg,大头绿豆,｛此为旧版，更新版图文｝：http://t.cn/RaFM7RH 每一年秋天，出生不久的北极燕鸥就要离开自己甚至还未熟悉的家乡，跟着亲人们一起飞过大约一万八千公里，到达南极的浮冰区过冬。来年的春天，它们又一定会匆匆启...
1292281,https://img3.doubanio.com/icon/u1137650-31.jpg,小刀周遠,在轻灵的音乐中开始行进，几句简单吝啬的讲解，伴随着优雅的法语发音，群鸟们开始飞翔。人类们在镜头中出现的并不多。然而第一次，一个孩子将网住灰尾雁的丝绳剪断。一次罕见的飞翔，漫天铺地的展开。从湖泊开始...
1292281,https://img9.doubanio.com/icon/u2285690-144.jpg,琥珀糖.雲☁️☁️,这样一部片子对于我这样有着飞翔情结的人来说，真是视觉盛宴。  我不是在看电影画面里的鸟儿们迁徙，而是自己在和它们一起飞越千山万水，一起扇动着双翼在天空中赶路。  好美好美的片子，美到什么程度呢？每一帧...
1292281,https://img3.doubanio.com/icon/u1011105-1.jpg,公孙平,    评价这部片子成就之大，名望之高，声光之美的文章很多。想来大家不难找到，我也不多嘴了。在这里我还是想罗嗦两句，推荐所有的朋友都去看看这部片子。     到底是法国人，拍“动物世界”都能拍的这么浪漫^_^...
1292281,https://img1.doubanio.com/icon/u56822400-67.jpg,古风晕,自然永远都是光影最美的基色，而那展翅翱翔于天际的鸟在残酷的自然与人类的双重夹击下更令人见证着生命的伟大，《迁徙的鸟》是一部带有自然与生命之美的佳作，它的每一帧仿若都是一张绝美的画卷，没有一丝一毫的...
1292287,https://img3.doubanio.com/icon/u1229623-1.jpg,川江耗子, 作者：川江耗子 作者博客：http://chuanjiangrat.tianya.cn  英文名：New Dragon Gate Inn 拍摄时间：1991年 导演：李惠民 监制：徐克 武指：程小东 演员： 林青霞（饰邱莫言）、张曼玉（饰金镶玉）、梁家辉（饰...
1292287,https://img3.doubanio.com/icon/u2521825-70.jpg,风间隼,今天去看了修复版《新龙门客栈》。总的感觉不错，毕竟是百看不厌的经典，我心目中永远的武侠电影南坡万。让人欣慰的是，影院里的气氛很好，当年让我们乐不可支的地方，一样有人哄堂大笑，而且上座率也不错。  修...
1292287,https://img3.doubanio.com/icon/u1887834-21.jpg,张佳玮,金镶玉出场时，100分钟的电影已近1/4了。 一出场，便是个性感的俯卧姿势，以及一句简单的笛声：先下行，再上撩，这是她的主题曲。电影前1/4，金戈铁马，关山万里，兵甲铿锵；唯独她出场，是清越的管乐。 以及，张...
1292287,https://img1.doubanio.com/icon/u2651703-79.jpg,韦千寻,我是个做生意的，却做了人生最折本的一笔买卖。 “金壁生辉玉玲珑，好名字。”谁敢说你不谙风情，就算是投石问路，你一副妙口舌也叫我受用无比。到后来，我都不知道，那情分是不是从这最初的开始就有了。 漫漫飞...
1292287,https://img3.doubanio.com/icon/u1173577-11.jpg,周重林,江湖是一种职业。江湖有江湖的语言，有江湖的言行举止。   　　“这个人不是周淮安，周淮安不是这种江湖武功。”在《新龙门客栈》里，东厂伙计从武功路数上来判断蒙面人邱莫言的身份。80万卫戍部队的首领周淮安即...
1292328,https://img3.doubanio.com/icon/u1531601-3.jpg,vivian,“风也未动，幡也未动，是人心自己在动。”    一句佛偈，有人看到智慧，也有人看到悲哀，看到一个幻灭的世界。    人在茫茫宇宙面前微不足道，但每个人都会努力寻找一套试图去解释世界的方法，王家卫用来解释一...
1292328,https://img1.doubanio.com/icon/u2065435-38.jpg,不良生, 跟女生朋朋去看3月27号的首映，那天上午场的放映厅只有四个人。 最终画面定格在风染尘发的哥哥，忧伤与冷漠，凉寂与深澈的眼神。  少年时代读红楼，并不能领悟这两句的意旨：无我原非你，从他不解伊。 后来看王...
1292328,https://img3.doubanio.com/icon/u1078318-31.jpg,不换,在人百无聊赖的一生中，总会有几个时刻令你刻骨铭心，总会遇到几个人令你怦然心动，让你觉得即使用尽一生的漫长都无法遗忘。 很多年后，总有些事情，你想说却不知从何说起，总有些人，你想见却又无处找寻，琐碎生...
1292328,https://img3.doubanio.com/icon/u1182787-1.jpg,拔刀诀,那是一九九四年秋天的一个下午，百无聊赖的我走进电影院，售票窗口的小黑板上写着今日影讯：《东邪西毒》。那天1200座的电影院里只有10多个人，大部分是情侣，我坐的那一排只有我自己。很多年以后，我还是能清晰...
1292328,https://img1.doubanio.com/icon/u1182135-29.jpg,艾小柯,近来我常常会突然发呆，尤其开车回家路上经过那面镜湖的时候。若有夕照暮霭，便总会忆起去年在优胜美地与友人同赏红叶的美景，然而随即便会转念，又是一年秋景，但斯人已去，空留余声，只叫人更添几分惆怅。若有...
1292329,https://img9.doubanio.com/icon/u1094759-16.jpg,林愈静,昨晚我又重看了一遍《牯岭街少年杀人事件》，这是第三次完整的看这部近四个小时的电影，这部电影几乎是我无法承受的生命之重---简单说，任何时候把这张碟片放入碟机时，我都感到异常庄重，也不是在看电影更像是在...
1292329,https://img3.doubanio.com/icon/u1181212-251.jpg,丁小云,《牯岭街少年杀人事件》是台湾导演杨德昌1991年的作品。本片获1991年东京国际电影节评判团大奖及影评人大奖，法国三大洲影展最佳导演奖，新加坡影展最佳导演奖，台湾第28届金马奖最佳影片奖，第36届亚太影展最佳...
1292329,https://img3.doubanio.com/icon/u1198253-22.jpg,劳布斯,这是我看过的最牛的牯岭街文字。  牯岭街教育诗 　　  作者不详 　　 　　（1） 　　 　　我的家在牯岭街，我在这里工作和居住。我们这里以前出过事，我们的好兄弟茅武，在这里刺死了他的马子。 　　 　　后来，...
1292329,https://img3.doubanio.com/icon/u2545095-2.jpg,吉米糕,如果青春是个梦境，那么我希望自己一梦不醒。 当牯岭街昏暗街灯下的一角，小四猛地将刀刺向小明的腹部时，他的青春在那一刻戛然而止了。 少女静静地滑落，倒在血泊中，少年却想努力扶起她，唤醒她，一如唤醒曾经...
1292329,https://img1.doubanio.com/icon/u1128221-98.jpg,木卫二,http://www.cinepedia.cn/w/%E7%89%AF%E5%B2%AD%E8%A1%97%E5%B0%91%E5%B9%B4%E6%9D%80%E4%BA%BA%E4%BA%8B%E4%BB%B6  《牯岭街少年杀人事件》 影片条目（不断的完善中）  1.这世界不会为你而改变      《牯岭街少...
1292343,https://img3.doubanio.com/icon/u1050319-1.jpg,边走边叹,    很偶然地看到一个关于电影《The Butterfly Effect》（《蝴蝶效应》）的帖子，介绍影片有几个版本的不同结局，很有些意味；重新勾起了我对这部电影的感触。         It has been said that something as small...
1292343,https://img3.doubanio.com/icon/u1259763-31.jpg,达尔文兔子,一、 埃文和他的爸爸、爷爷一样，都有着能够重组大脑，通过对记忆中的事情进行改变从而改变现实的超能力。 从埃文的成长过程中，我们可以看到，他有暂时失忆的症状，然后，随着影片的深入描写，你将明白，那些“...
1292343,https://img3.doubanio.com/icon/u1107306-2.jpg,it’s ok,"We can't play God, unless we sacrifice ourselves. Who says, anything is better than nothing. Who knows, the price of that anything. We can't change the past. Then how can we change the future? Coz ..."
1292343,https://img9.doubanio.com/icon/u1032512-16.jpg,贾三变,  这部电影，很棒，看完后，一个人，活脱脱地呆住了。    有很多片段，他们已经成了记忆的一部分，我们会尽力忘掉这些片段，仅仅是因为我们无法回到那时刻，改变他们。如果给了我这个可能，让我重回旧日十字路口...
1292343,https://img9.doubanio.com/icon/u1043608-25.jpg,小熊熊熊啊,一只蝴蝶在纽约中央公园的小黄花上扇动了一下翅膀 于是东京掀起风暴电闪雷鸣 也许人的一生就会被当年一点点不经意间细枝末节改变 从此走上不同岔口不能回头 拓扑学中说这叫蝴蝶效应，你相信吗？ 今天看有点惊悚的...
1292365,https://img1.doubanio.com/icon/u1033955-18.jpg,八月槎,电梯：http://movie.douban.com/review/1034597/?start=100 电影《活着》，1994年出品，制片人：邱复生；编剧：余华、芦苇；剧本定稿：芦苇（盗版碟字幕模糊，不知是否准确。）；电影音乐：赵季平；导演：张艺谋...
1292365,https://img3.doubanio.com/icon/u1025751-1.jpg,子非鱼,      我怜惜的不是家珍，虽然在书里为她唏嘘过，不是福贵，多少有自己造孽的成分，不是有庆，小说里是因抽血而失血过多夭亡，电影中未免过于血腥，砖墙倒塌后的血肉模糊，真实的...我怜惜的是从头至尾，一句话也...
1292365,https://img1.doubanio.com/icon/u1030253-159.jpg,咱说,网上一直流传着一个“中国大陆十大禁片”的帖子，每部片子被禁的理由都写得有鼻子有眼，有些理由大抵是站得住脚的，有些则不然，比如说《活着》是“诋毁社会主义法制，诋毁政党执政能力”，这不是瞎掰么？都什么...
1292365,https://img9.doubanio.com/icon/u1638621-4.jpg,冷翳,看《活着》，自然会想到《霸王别姬》，同样是这么风风雨雨几十年的人生，同样是跨越了最动荡变化最快的那些个历史时期，人物同样是渺小无奈，在命运历史面前毫无选择（包括《霸》里面蝶衣的死，看似是他自己选择...
1292365,https://img1.doubanio.com/icon/user_normal.jpg,[已注销],      “人活着，就比什么都强，我们都是从死人堆里爬出来的，你可不能去寻死啊！”福贵站在门外，拉着一脸落魄失魂的春生说出这句话。六年后，重看《活着》，多了份郑重的苍老，增添了许多沉重的思考。《活着》...
1292370,https://img9.doubanio.com/icon/u2246943-16.jpg,琨霓,"   约翰尼与薇诺娜初次相见是在一次影片首映典礼上。当时薇诺娜正去取一杯可乐，""爱神""使他俩互相认出对方，只四目相交，匆匆一瞥，外界的一切便在彼此眼中倏然消失。数月后，他俩便开始了爱情的程。在《剪刀手爱..."
1292370,https://img3.doubanio.com/icon/u1003130-2.jpg,jie,“阴沉的天空在犹豫，是雪花？还是雨滴？     浑浊的河流在疾走，是追求？还是逃避？     远处的情侣在分手，是序幕？还是结局？”                                       ——顾城《初春》        我们每个人都...
1292370,https://img9.doubanio.com/icon/u1379422-4.jpg,林夏生,    我还依稀记得爱德华的脸。那是一张何等支离破碎的脸。那些疤痕像雪地上雪橇划过的印记，触目惊心却又让人心疼。     他的眼神恐慌忧郁，他的嘴唇苍白冰冷，他的发丝凌乱纷杂。     第一次被发现的时候，他躲...
1292370,https://img3.doubanio.com/icon/u2646477-10.jpg,知未,这是一个悲伤的电影，从一开始就注定是一个悲剧。我并不常常喜欢用注定这个词，或者是be destined to.但是你看，自从Edward走出古堡，一切就只能以悲剧收场。一切都充满隐喻，直到我看到最后Edward用剪子剪碎身上...
